"No.","Time","Source","Destination","Protocol","Length","Info"
"10712","147.751689","142.250.192.10","192.168.0.106","TCP","66","[TCP Dup ACK 10705#1] 443  >  49651 [ACK] Seq=1 Ack=1 Win=269824 Len=0 SLE=1413 SRE=1742"
"10713","147.751689","142.250.192.10","192.168.0.106","TCP","54","443  >  49651 [ACK] Seq=1 Ack=1742 Win=268288 Len=0"
"10714","147.751843","192.168.0.106","142.250.192.10","TCP","1466","[TCP Spurious Retransmission] 49651  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412"
"10715","147.752105","142.250.192.10","192.168.0.106","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"10716","147.752105","142.250.192.10","192.168.0.106","TCP","1466","443  >  49651 [PSH, ACK] Seq=1413 Ack=1742 Win=268288 Len=1412 [TCP PDU reassembled in 10719]"
"10717","147.752105","142.250.192.10","192.168.0.106","TCP","1466","443  >  49651 [ACK] Seq=2825 Ack=1742 Win=268288 Len=1412 [TCP PDU reassembled in 10719]"
"10718","147.752105","142.250.192.10","192.168.0.106","TCP","1466","443  >  49651 [PSH, ACK] Seq=4237 Ack=1742 Win=268288 Len=1412 [TCP PDU reassembled in 10719]"
"10719","147.752105","142.250.192.10","192.168.0.106","TLSv1.3","168","Application Data"
"10720","147.752281","192.168.0.106","142.250.192.10","TCP","54","49651  >  443 [ACK] Seq=1742 Ack=5763 Win=65280 Len=0"
"10721","147.753320","192.168.0.106","142.250.192.10","TLSv1.3","128","Change Cipher Spec, Application Data"
"10722","147.753635","192.168.0.106","142.250.192.10","TLSv1.3","146","Application Data"
"10723","147.753860","192.168.0.106","142.250.192.10","TLSv1.3","563","Application Data"
"10724","147.757488","142.250.192.10","192.168.0.106","TCP","168","[TCP Spurious Retransmission] 443  >  49651 [PSH, ACK] Seq=5649 Ack=1742 Win=268288 Len=114 [TCP PDU reassembled in 10719]"
"10725","147.757569","192.168.0.106","142.250.192.10","TCP","66","[TCP Dup ACK 10720#1] 49651  >  443 [ACK] Seq=2417 Ack=5763 Win=65280 Len=0 SLE=5649 SRE=5763"
"10726","147.757940","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10727","147.757940","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10728","147.758105","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10729","147.758105","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10730","147.758105","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10731","147.758105","104.21.32.1","192.168.0.106","QUIC","821","Protected Payload (KP0)"
"10732","147.758105","104.21.32.1","192.168.0.106","QUIC","463","Protected Payload (KP0)"
"10733","147.758277","104.21.32.1","192.168.0.106","QUIC","1152","Protected Payload (KP0)"
"10734","147.758277","104.21.32.1","192.168.0.106","QUIC","1152","Protected Payload (KP0)"
"10735","147.758277","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10736","147.758277","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10737","147.758277","104.21.32.1","192.168.0.106","QUIC","192","Protected Payload (KP0)"
"10738","147.758277","192.168.0.1","192.168.0.106","DNS","100","Standard query response 0xd045 A www.google-analytics.com A 142.250.76.174"
"10739","147.758277","192.168.0.1","192.168.0.106","DNS","141","Standard query response 0xc8be HTTPS www.google-analytics.com SOA ns1.google.com"
"10740","147.758477","192.168.0.106","104.21.32.1","QUIC","88","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10741","147.758673","192.168.0.106","104.21.32.1","QUIC","88","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10742","147.758851","192.168.0.106","104.21.32.1","QUIC","88","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10743","147.759069","192.168.0.106","104.21.32.1","QUIC","88","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10744","147.759310","192.168.0.106","104.21.32.1","QUIC","88","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10745","147.759461","192.168.0.106","104.21.32.1","QUIC","88","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10746","147.761748","192.168.0.106","142.250.76.174","TCP","66","49652  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"10747","147.772688","142.250.192.10","192.168.0.106","TCP","66","[TCP Dup ACK 10713#1] 443  >  49651 [ACK] Seq=5763 Ack=1742 Win=268288 Len=0 SLE=330 SRE=1742"
"10748","147.775288","142.250.192.10","192.168.0.106","TCP","66","[TCP Dup ACK 10713#2] 443  >  49651 [ACK] Seq=5763 Ack=1742 Win=268288 Len=0 SLE=1 SRE=1413"
"10749","147.779051","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10750","147.779051","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10751","147.779051","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10752","147.779051","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10753","147.779051","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10754","147.779051","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10755","147.779734","192.168.0.106","192.168.0.1","DNS","73","Standard query 0x94e6 A usrpubtrk.com"
"10756","147.780202","192.168.0.106","192.168.0.1","DNS","73","Standard query 0x6f2b HTTPS usrpubtrk.com"
"10757","147.780523","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10758","147.780523","142.250.192.10","192.168.0.106","TCP","54","443  >  49651 [ACK] Seq=5763 Ack=1816 Win=268288 Len=0"
"10759","147.780523","142.250.192.10","192.168.0.106","TCP","54","443  >  49651 [ACK] Seq=5763 Ack=1908 Win=268288 Len=0"
"10760","147.780523","142.250.192.10","192.168.0.106","TCP","54","443  >  49651 [ACK] Seq=5763 Ack=2417 Win=268032 Len=0"
"10761","147.780523","142.250.192.10","192.168.0.106","TLSv1.3","1046","Application Data, Application Data"
"10762","147.780523","142.250.192.10","192.168.0.106","TLSv1.3","85","Application Data"
"10763","147.780741","192.168.0.106","142.250.192.10","TCP","54","49651  >  443 [ACK] Seq=2417 Ack=6786 Win=64512 Len=0"
"10764","147.781107","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10765","147.781391","192.168.0.106","104.21.32.1","QUIC","88","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10766","147.781603","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10767","147.781603","104.21.32.1","192.168.0.106","QUIC","726","Protected Payload (KP0)"
"10768","147.781603","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10769","147.781707","104.21.32.1","192.168.0.106","QUIC","948","Protected Payload (KP0)"
"10770","147.781707","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10771","147.781707","104.21.32.1","192.168.0.106","QUIC","1110","Protected Payload (KP0)"
"10772","147.781707","104.21.32.1","192.168.0.106","QUIC","101","Protected Payload (KP0)"
"10773","147.781707","104.21.32.1","192.168.0.106","QUIC","101","Protected Payload (KP0)"
"10774","147.781888","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10775","147.781888","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10776","147.781888","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10777","147.781888","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10778","147.781888","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10779","147.781888","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10780","147.781888","104.21.32.1","192.168.0.106","QUIC","692","Protected Payload (KP0)"
"10781","147.782663","192.168.0.106","104.21.78.155","QUIC","1292","Initial, DCID=3be3587b6c587f05, PKN: 1, PING, PING, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO"
"10782","147.782689","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10783","147.782689","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10784","147.782689","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10785","147.782689","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10786","147.782689","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10787","147.782689","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10788","147.782689","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10789","147.782689","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10790","147.782689","192.168.0.1","192.168.0.106","DNS","105","Standard query response 0x94e6 A usrpubtrk.com A 104.21.92.33 A 172.67.186.11"
"10791","147.782781","192.168.0.106","104.21.78.155","QUIC","1292","Initial, DCID=3be3587b6c587f05, PKN: 2, PING, PADDING, PING, PADDING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO"
"10792","147.783074","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10793","147.783074","104.21.32.1","192.168.0.106","QUIC","1136","Protected Payload (KP0)"
"10794","147.783074","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10795","147.783074","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10796","147.783261","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10797","147.783261","104.21.32.1","192.168.0.106","QUIC","651","Protected Payload (KP0)"
"10798","147.783556","192.168.0.106","104.21.32.1","QUIC","89","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10799","147.783756","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10800","147.783756","192.168.0.1","192.168.0.106","DNS","221","Standard query response 0x6f2b HTTPS usrpubtrk.com HTTPS"
"10801","147.783756","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10802","147.784187","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10803","147.784187","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10804","147.784187","142.250.76.174","192.168.0.106","TCP","66","443  >  49652 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"10805","147.784405","192.168.0.106","142.250.76.174","TCP","54","49652  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"10806","147.784456","192.168.0.106","104.21.32.1","QUIC","89","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10807","147.784883","192.168.0.106","104.21.32.1","QUIC","89","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10808","147.785483","192.168.0.106","142.250.192.10","TLSv1.3","85","Application Data"
"10809","147.785840","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10810","147.787774","192.168.0.106","142.250.76.174","TCP","1466","49652  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 10811]"
"10811","147.787774","192.168.0.106","142.250.76.174","TLSv1.3","408","Client Hello (SNI=www.google-analytics.com)"
"10812","147.788571","192.168.0.106","104.21.32.1","QUIC","89","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10813","147.790027","192.168.0.106","104.21.92.33","QUIC","1292","Initial, DCID=4260badcfda08c25, PKN: 1, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING"
"10814","147.790140","192.168.0.106","104.21.92.33","QUIC","1292","Initial, DCID=4260badcfda08c25, PKN: 2, PADDING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, PADDING"
"10815","147.790825","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10816","147.790825","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10817","147.790825","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10818","147.790825","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10819","147.790825","104.21.32.1","192.168.0.106","QUIC","105","Protected Payload (KP0)"
"10820","147.790825","104.21.32.1","192.168.0.106","QUIC","1148","Protected Payload (KP0)"
"10821","147.800527","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10822","147.800527","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10823","147.800527","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10824","147.800527","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10825","147.800527","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10826","147.800527","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10827","147.800527","104.21.32.1","192.168.0.106","QUIC","82","Protected Payload (KP0)"
"10828","147.800527","104.21.32.1","192.168.0.106","QUIC","82","Protected Payload (KP0)"
"10829","147.800886","104.21.32.1","192.168.0.106","QUIC","662","Protected Payload (KP0)"
"10830","147.800886","104.21.32.1","192.168.0.106","QUIC","662","Protected Payload (KP0)"
"10831","147.800886","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10832","147.800886","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10833","147.800886","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10834","147.800886","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10835","147.800886","104.21.32.1","192.168.0.106","QUIC","668","Protected Payload (KP0)"
"10836","147.800886","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10837","147.800886","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10838","147.800886","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10839","147.800886","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10840","147.800886","104.21.32.1","192.168.0.106","QUIC","458","Protected Payload (KP0)"
"10841","147.800886","104.21.32.1","192.168.0.106","QUIC","458","Protected Payload (KP0)"
"10842","147.801196","192.168.0.106","104.21.32.1","QUIC","89","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10843","147.801508","192.168.0.106","104.21.32.1","QUIC","89","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10844","147.803919","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10845","147.803919","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10846","147.803919","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10847","147.803919","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10848","147.803919","104.21.32.1","192.168.0.106","QUIC","150","Protected Payload (KP0)"
"10849","147.804165","104.21.32.1","192.168.0.106","QUIC","150","Protected Payload (KP0)"
"10850","147.804165","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10851","147.804165","104.21.32.1","192.168.0.106","QUIC","861","Protected Payload (KP0)"
"10852","147.804165","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10853","147.804165","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10854","147.804165","104.21.32.1","192.168.0.106","QUIC","1242","Protected Payload (KP0)"
"10855","147.804165","104.21.32.1","192.168.0.106","QUIC","981","Protected Payload (KP0)"
"10856","147.805506","192.168.0.106","104.21.32.1","QUIC","87","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10857","147.809406","142.250.76.174","192.168.0.106","TCP","54","443  >  49652 [ACK] Seq=1 Ack=1413 Win=268288 Len=0"
"10858","147.814940","104.21.32.1","192.168.0.106","QUIC","946","Protected Payload (KP0)"
"10859","147.815492","192.168.0.106","104.21.32.1","QUIC","87","Protected Payload (KP0), DCID=01e432787c0df40581e784787a0dcd770fe24724"
"10860","147.815581","142.250.192.10","192.168.0.106","TCP","54","443  >  49651 [ACK] Seq=6786 Ack=2448 Win=268032 Len=0"
"10861","147.819379","142.250.76.174","192.168.0.106","TCP","54","443  >  49652 [ACK] Seq=1 Ack=1767 Win=268032 Len=0"
"10862","147.819639","142.250.76.174","192.168.0.106","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"10863","147.820349","142.250.76.174","192.168.0.106","TCP","1466","443  >  49652 [PSH, ACK] Seq=1413 Ack=1767 Win=268032 Len=1412 [TCP PDU reassembled in 10866]"
"10864","147.820349","142.250.76.174","192.168.0.106","TCP","1466","443  >  49652 [ACK] Seq=2825 Ack=1767 Win=268032 Len=1412 [TCP PDU reassembled in 10866]"
"10865","147.820349","142.250.76.174","192.168.0.106","TCP","1466","443  >  49652 [PSH, ACK] Seq=4237 Ack=1767 Win=268032 Len=1412 [TCP PDU reassembled in 10866]"
"10866","147.820349","142.250.76.174","192.168.0.106","TLSv1.3","382","Application Data"
"10867","147.820467","192.168.0.106","142.250.76.174","TCP","54","49652  >  443 [ACK] Seq=1767 Ack=5977 Win=65280 Len=0"
"10868","147.821092","192.168.0.106","142.250.76.174","TLSv1.3","128","Change Cipher Spec, Application Data"
"10869","147.821395","192.168.0.106","142.250.76.174","TLSv1.3","146","Application Data"
"10870","147.821688","192.168.0.106","142.250.76.174","TLSv1.3","1082","Application Data"
"10871","147.841987","142.250.76.174","192.168.0.106","TLSv1.3","1032","Application Data, Application Data"
"10872","147.841987","142.250.76.174","192.168.0.106","TLSv1.3","85","Application Data"
"10873","147.842165","192.168.0.106","142.250.76.174","TCP","54","49652  >  443 [ACK] Seq=2961 Ack=6986 Win=64512 Len=0"
